pc1,pc2,sparsity
0.026973242,0.25497895,1
-0.22965536,0.18785426,8
-0.25848624,0.07598131,2
0.007725458,-0.17115621,2
-0.28463417,-0.15197596,8
-0.10926722,0.19018899,4
-0.33359653,0.16880281,512
0.09367262,0.22454251,1
-0.24665713,0.03469111,4
-0.17253958,0.018492363,1
-0.26132232,-0.30656236,128
0.15152197,0.35436973,1
0.45718375,-0.065447874,2
-0.28000224,-0.14142145,4
0.4978412,-0.13721897,1
0.30846456,0.086274534,1
-0.33478224,-0.058775462,256
-0.059020344,-0.014942828,8
-0.24585865,-0.19374037,6
0.4254064,-0.030260311,1
-0.29384646,-0.25675502,144
-0.038002767,0.20094442,1
-0.23122872,-0.32738298,2
-0.10662566,0.040901262,2
0.3445375,-0.18681976,4
0.30502692,0.23174906,2
0.30567634,0.03486779,1
-0.23424385,0.12299954,4
-0.1498365,-0.11169938,2
0.14537999,-0.17215961,1
-0.23616867,-0.2726906,1
-0.26435047,0.20077722,2
0.18174255,-0.29577866,4
0.16576304,0.043599155,1
0.018024527,-0.18072666,2
-0.3720154,-0.14603673,4
0.05951274,0.25648633,2
0.5081045,0.006841402,1
0.41268283,-0.20193897,2
0.52778417,0.10320116,1
0.58621204,-0.12087489,1
0.45184445,0.045442123,1
0.053287208,0.20710255,2
0.01789933,-0.1559878,4
-0.05883569,0.10860095,8
-0.0048740944,-0.11402618,1
0.6073755,0.1672358,1
-0.13606776,-0.25213,1
-0.23454566,-0.31101468,4
-0.31301266,0.0746353,64
-0.29288292,-0.20434493,128
0.5488984,0.14501515,2
-0.27937356,0.1878139,1024
0.45163223,-0.055331346,1
-0.12727906,0.11728533,4
-0.38426533,0.10914765,16
-0.26157078,0.28287044,1
-0.2630174,0.12744905,61
-0.26526237,-0.09281968,2
0.1589233,-0.10441611,1
-0.23277816,-0.08762935,1
0.58094895,-0.006346225,1
-0.09270254,0.1600135,2
-0.26914036,-0.20722118,4
0.27658236,-0.16560334,1
-0.27578995,-0.17723401,512
-0.12128089,0.28723532,1
0.4897186,-0.17411146,4
-0.18689962,0.109461755,176
0.47952405,0.041467275,2
0.44743302,-0.06732851,2
0.25761312,0.008482967,1
-0.1712073,-0.16849746,2
-0.3216312,-0.2561833,96
0.38611984,-0.036364757,2
-0.19322072,-0.09025718,2
-0.21772851,-0.023347855,1
0.29134288,0.014197812,1
-0.32697693,-0.1006415,4
-0.2629877,-0.047803607,1
-0.14078031,0.14800785,3
-0.17005166,-0.24119468,4
-0.0999758,-0.25663,1
0.16048309,-0.035211667,2
-0.14230055,0.024910996,78
-0.28465563,0.12794486,128
-0.2548164,-0.08134762,6
0.6284537,0.08765632,1
0.5058205,0.0016028067,1
-0.010066028,-0.11878632,2
0.2681309,-0.1467551,2
0.559922,-0.06972226,1
0.44576222,0.01875255,1
-0.32864338,0.12354928,46
-0.092118405,0.15366451,8
-0.0068787183,0.04369783,8
-0.3416408,0.04499715,4
-0.20258085,-0.031834498,8
-0.24178948,-0.30249992,20
-0.041891474,0.3837546,2
-0.15716942,0.09237252,2
-0.068068,-0.011216947,16
-0.21823247,-0.07616631,4
0.05092639,-0.17040423,1
-0.20552504,-0.20765848,2
-0.06688602,-0.105365306,2
-0.09394005,0.12993075,4
-0.14965919,0.08508543,4
0.10777294,0.27035418,1
0.52457017,-0.19276822,2
0.48083293,-0.2431556,2
-0.21977529,0.22920646,1
-0.10600201,-0.12678608,1
0.31406227,0.08715606,1
-0.24041556,-0.15895094,16
-0.034732845,-0.1888044,1
-0.27946958,-0.11579579,2
-0.40329617,0.09919514,1024
-0.39831117,-0.13639061,1
0.39315027,-0.00980876,1
-0.050036114,-0.04528626,32
-0.18312909,-0.2737616,64
-0.088296846,-0.14635375,12
0.27650395,-0.12563479,1
0.64974463,-0.097618915,1
-0.051891606,0.24614099,1
0.08857032,-0.095832765,1
0.28163224,-0.19267668,2
0.39803496,-0.24898785,4
0.12944718,0.45177972,1
-0.3620473,0.20346959,256
0.25784305,-0.115673356,2
-0.0057784393,0.45089427,1
0.13783586,-0.16565388,1
-0.19044754,-0.25811413,8
-0.13148884,0.41977873,2
-0.24758336,0.22813903,1
-0.34572324,0.15673703,2
-0.2952283,0.054780494,2
0.38170022,-0.12226504,1
-0.20736374,-0.12448861,2
-0.15102422,0.05126006,8
-0.15843835,-0.13204052,2
0.0038963477,-0.2706825,1
-0.25647455,-0.023175875,96
-0.34414905,0.00619594,2
0.13575251,-0.22439301,2
-0.202532,-0.23220472,1
0.2035847,0.41745025,4
0.29178917,0.39188755,1
0.12824066,0.2819726,2
-0.11570411,-0.0955318,64
0.19687809,0.3572376,2
-0.2760964,0.13871305,144
-0.17750046,-0.073451765,1
0.33470073,0.06921238,1
-0.3155027,-0.08585251,256
-0.026855737,0.14340493,4
-0.24109027,0.28879523,1
0.31484845,-0.2922381,2
-0.05741487,0.0056259874,1
-0.17729287,0.071269654,64
0.028665952,0.073897325,2
-0.17108168,0.07911402,4
0.27114174,-0.021495154,1
0.111584835,0.35825488,1
-0.030365262,0.17550457,1
0.007207263,0.017165812,1
0.12734029,0.049504526,2
0.17809981,0.10889457,2
0.09322631,-0.12844239,6
-0.2867142,0.049239397,256
0.52981716,-0.10823678,1
-0.28779423,-0.24016902,4
0.00019495767,-0.008518638,2
-0.023540404,-0.03599501,4
-0.11830682,-0.17022467,2
-0.21188203,-0.14316575,3
-0.40258363,0.074741654,256
-0.23803371,-0.16295455,192
-0.3024173,0.25050634,128
0.007942241,-0.026010847,2
0.6398166,-0.17513904,1
-0.15002258,-0.026449516,8
-0.236878,0.29901236,1
0.6349736,0.12063443,1
0.30560938,0.34977403,2
-0.27798206,-0.0023266755,64
-0.26307446,0.16537948,1
0.3570159,0.18250111,1
0.0053410935,0.00015601119,1
0.61891377,0.08952313,2
0.274483,-0.012810091,2
0.017231707,-0.16600457,16
0.30819222,-0.22862147,2
0.35204652,-0.07305218,1
-0.26357228,-0.275726,2
0.021981053,0.0077029876,4
-0.18192196,0.010998243,96
-0.03714796,-0.14182359,1
-0.21714655,0.31816268,8
-0.25684804,0.25195262,64
0.046285108,-0.24168418,1
-0.1808514,-0.29436222,4
0.04401238,-0.21114972,4
-0.035228148,0.22360544,1
-0.42013922,0.16567759,256
0.13959011,0.4070449,1
-0.17659256,-0.13231905,4
0.4032092,-0.11932001,2
0.4063814,-0.09572921,1
0.07374704,-0.24380274,4
-0.16386572,0.13189282,1
0.47483242,0.0225285,1
-0.24137951,-0.13957398,2
-0.17721818,-0.099252656,1
0.33484176,-0.060238317,1
0.3782081,0.025158575,2
0.06262652,-0.07144886,1
0.36644697,-0.058124457,1
0.23473682,0.074937366,2
-0.20425296,0.03111341,10
-0.0064892867,-0.2225814,2
-0.18990892,-0.1684845,4
-0.03291148,0.28916115,1
-0.17310092,-0.01430738,1
-0.0015084888,-0.11391486,8
-0.0010965756,0.036170185,1
-0.28285617,0.11901651,4
0.38559097,0.35286218,1
-0.11289472,0.14673156,4
-0.06311926,-0.15455444,4
0.20472552,0.1847397,2
-0.099753454,-0.07563751,73
-0.17001392,-0.04245334,20
-0.09950378,0.23773728,2
-0.26579025,-0.02274234,64
-0.08562572,-0.15357548,1
0.3617796,0.010577804,1
-0.085099496,-0.19784169,16
0.1201579,-0.06582553,8
-0.284594,-0.07475638,8
-0.009348795,0.47325376,1
0.23504825,-0.008601039,1
-0.19440228,0.16215998,128
-0.060649008,0.2968998,2
-0.116213605,0.20259474,8
0.18313266,0.069595315,1
0.39680064,-0.07341817,1
-0.24060753,-0.16917478,8
-0.19696791,-0.07132818,8
-0.0058332956,-0.1048779,2
-0.2548729,0.105480686,8
0.055033468,0.18699569,1
0.30562204,0.14877221,1
-0.27556705,0.39351988,2
-0.20146401,-0.2178714,8
0.12722327,-0.057241853,1
-0.09358228,0.05660775,2
0.29341325,0.21114169,1
0.38981277,0.016116176,2
-0.0036885415,0.47390333,1
-0.14783458,-0.25727683,1
-0.010506041,0.41681635,1
0.45456046,-0.20146896,2
0.13808522,0.31590396,1
0.27305174,0.16376969,1
0.08800208,-0.27898178,1
0.32390878,0.09404872,1
0.33734155,0.048019093,1
0.06287568,-0.0635331,2
-0.22555673,0.100602716,2
-0.05596971,-0.12377707,1
-0.18004924,0.14691368,4
0.41404217,0.3141055,1
-0.2875315,0.24112888,4
0.20231086,0.5322858,1
-0.29768717,-0.20672214,48
-0.31567898,-0.2908445,1
0.010896491,0.21718289,1
0.3994153,-0.029655758,1
-0.30080828,0.03340774,256
0.5994242,0.1616396,1
-0.19028084,0.17831348,1
-0.34453094,0.14487973,8
-0.38770717,-0.06228072,1
-0.18657212,0.047898225,1
-0.4082471,0.22832252,8
0.00828918,-0.14251839,1
-0.033551343,0.0601969,1
-0.02965622,0.18475024,16
-0.008484449,-0.046080325,4
0.55664706,0.12620965,1
0.07039971,-0.070466615,1
0.46335703,-0.16003297,2
-0.21260291,-0.090651475,12
-0.23251158,0.073163405,2
-0.3162985,-0.19388019,2
-0.26251987,0.25626653,64
0.38363564,-0.010067509,1
-0.10125798,-0.110254675,2
-0.0057258965,-0.18018168,32
-0.35860988,-0.15735027,40
0.36431038,0.01234744,1
0.20745738,-0.044869434,4
-0.121617556,-0.028673846,4
0.081930645,0.095253095,2
0.28464898,0.096512176,2
0.3747829,-0.14701977,8
-0.17192426,-0.077854894,24
-0.19636133,0.204083,1
-0.19342339,0.29458624,128
-0.14155143,0.18924081,32
0.43122208,-0.20885292,2
0.22037691,0.027080681,2
-0.40195435,-0.10385329,256
-0.31261778,-0.046884887,4
0.49555716,0.037228387,2
0.6425245,-0.1673265,1
0.5601057,-0.22802068,2
-0.21710296,-0.34267303,2
0.2050532,-0.18386926,2
-0.2451028,0.09006825,32
0.3408163,-0.06737635,1
0.36845118,0.3566803,1
-0.19436736,-0.22678304,256
-0.33707795,0.1654105,8
0.11914819,0.11995776,1
0.13909358,-0.095361955,1
-0.27509928,-0.05089226,2
0.36208522,0.054331396,1
0.067272685,-0.15524593,4
-0.36959755,-0.113983884,1
0.0899515,-0.09630258,4
-0.22951098,0.40678978,4
-0.07642802,0.2160615,6
0.088765964,0.45792228,6
0.5228672,0.044973478,1
-0.2699004,0.030901149,2
0.5998534,0.032150745,1
-0.05223933,0.33517015,1
-0.19386221,-0.31012338,96
0.45718375,-0.065447874,2
0.454932,0.041179605,1
0.08156312,-0.17888129,1
-0.26400608,0.21372119,64
0.2333449,-0.034821928,1
-0.09940224,-0.17956679,1
0.14658658,0.15531382,1
-0.13229777,0.088319525,2
0.081538334,-0.07363353,4
0.45360455,-0.1338485,2
0.36539775,-0.03794294,2
-0.09216849,0.33928344,1
-0.23973297,0.1778229,1
-0.0041933525,-0.07372557,4
-0.003621399,-0.2799219,8
0.34829688,-0.037096024,2
-0.15136254,-0.23950149,8
0.39620563,0.027548559,1
-0.18165417,-0.17059608,16
-0.046368234,-0.17051496,40
-0.17183061,-0.19545968,2
0.16674073,0.43733218,1
0.15038295,-0.2399443,4
0.45867702,0.032494105,2
-0.2089011,0.01717481,4
-0.27527007,-0.050659776,8
-0.25613657,-0.1705765,16
-0.11070911,0.057486907,2
0.096454754,-0.17337401,2
0.21248984,-0.088752195,1
-0.32863933,0.12913768,512
-0.37116173,0.18800698,36
-0.08304381,-0.16951412,1
0.27591023,0.15200658,2
-0.3159826,-0.2636986,1
0.41345885,-0.20354147,1
0.17743787,-0.115086116,1
0.28992224,-0.13383114,1
0.08913365,0.04905974,1
-0.35558447,0.04431502,30
-0.11074953,-0.118944295,1
-0.07057298,-0.37167254,8
-0.17968616,0.09902488,2
-0.32735336,0.21954134,1
-0.34533337,0.11627207,96
0.30274302,-0.011799797,1
-0.14615913,-0.036711954,4
-0.019148072,-0.23907939,1
-0.35944274,-0.109542586,64
0.38737774,-0.12158697,1
-0.07133668,-0.28458473,16
-0.35031486,0.2303595,3
0.09325656,0.30341974,1
-0.29903588,-0.08152485,1
-0.20933153,0.03128648,8
0.15931672,-0.13785772,1
-0.33627993,-0.012838719,2
0.38737774,-0.12158697,1
-0.2618612,-0.1332969,4
-0.20157228,0.31480724,1
-0.28309873,0.09686045,2
-0.3030529,-0.33460528,4
-0.29415253,-0.34672174,4
-0.12272111,0.34924388,16
-0.14372544,0.07257229,8
0.07216802,-0.20528257,1
-0.19810055,0.28930694,1
0.4255001,-0.06955399,1
-0.30584973,-0.014506468,48
0.52457017,-0.19276822,2
-0.29815477,0.05745037,2
-0.09527017,-0.08801281,4
-0.08452312,0.27154076,1
0.37109908,-0.08603577,2
-0.034085818,-0.049379952,1
-0.33771193,0.08257764,1
0.60806257,0.123695284,1
-0.18181649,-0.27196807,2
0.17956024,-0.06170639,2
0.31477785,0.16973327,1
0.14179976,0.20610555,2
0.2117213,0.10150702,1
0.44181815,0.112487726,1
0.097754605,-0.07750819,4
-0.24524376,-0.1786788,16
-0.31372264,0.20647867,4
-0.19727392,-0.12988596,4
0.4650078,-0.0073084873,1
0.5542583,0.054148894,1
0.40735868,-0.06891229,1
0.5058205,0.0016028067,1
-0.373153,0.13742773,32
0.03478247,0.0034702702,1
0.29566112,0.08909433,12
0.46109715,-0.016993139,1
-0.14083801,-0.09821663,1
-0.25424904,-0.13902524,4
0.13803555,0.011504254,2
0.4571695,-0.067796655,1
-0.06602705,-0.16800377,79
-0.2399525,-0.13080527,32
0.049007572,-0.15142883,8
0.08162889,-0.045945827,1
-0.3588732,-0.09052704,2
-0.11924847,0.19423556,8
-0.25061306,0.1139786,2
0.013354082,-0.122140504,8
0.2904778,-0.07125408,1
-0.068550035,-0.25585356,2
0.074798465,0.37632945,1
-0.09598923,-0.106347114,2
-0.22809488,0.03386325,2
-0.013055449,-0.009269984,1
0.13539371,0.32732755,1
0.1377479,0.32563707,2
-0.1477003,-0.20222767,1
0.020884013,-0.054982934,1
-0.24913846,0.17248547,2
0.5058205,0.0016028067,1
-0.22486907,-0.20991945,2
-0.26251873,-0.19288503,24
-0.08043963,-0.23283382,8
-0.29398754,0.2040647,7
-0.180253,-0.10537473,3
-0.012631819,-0.11855537,1
0.4511553,0.00288765,1
-0.20143306,-0.02786192,512
0.41971728,-0.16120794,2
-0.24186927,0.22708668,2
0.23463784,0.06802739,1
-0.20743848,0.2219329,4
-0.30627292,-0.07134266,256
0.23181126,0.004467176,2
-0.10824223,0.11255103,8
-0.38944745,0.037442036,1
-0.1830638,-0.12726586,4
0.42516583,-0.029808577,1
0.39377758,-0.085431576,4
0.034735665,0.077216744,2
-0.13486229,-0.17571028,4
-0.0268451,0.017332448,16
0.3600638,-0.07741373,1
0.13980672,-0.33856013,2
-0.079949476,-0.12852465,1
0.5851241,0.015027282,1
-0.087098785,-0.27445912,1
-0.24270971,-0.16790915,8
-0.051144417,-0.22621046,1
0.20940106,0.071635835,2
0.18117796,-0.2512449,4
-0.20257959,-0.3243647,10
0.1604663,-0.1445432,2
-0.23304397,0.22544779,2
0.41466323,-0.019605994,2
0.09469872,0.20190786,1
-0.3969376,-0.031729776,96
-0.2237314,0.1373141,4
0.20151183,-0.13528466,2
-0.15748549,0.09830667,1
-0.23236232,-0.25615403,16
-0.041174553,0.25339505,4
-0.1766525,-0.20161135,128
-0.32550722,0.14341687,128
0.18798907,-0.14808081,2
0.08299676,-0.02390012,1
0.4511553,0.00288765,1
-0.2888221,-0.10779295,2
-0.1133397,-0.26120454,1
0.27768132,-0.2909186,2
0.23495337,-0.081789285,4
0.14152506,0.22600989,2
0.15966554,-0.008322042,4
0.029195633,0.24216035,2
-0.33780596,0.19836463,2
-0.3170966,-0.0031543127,2
-0.180435,0.11489826,4
-0.16665113,0.25269172,144
0.36914122,0.09054228,1
0.032478154,-0.13564578,2
-0.31170937,0.099458165,40
0.1839173,-0.26079115,2
0.058036536,0.31981748,1
-0.24693973,-0.11580063,4
0.0098411385,-0.23109284,2
-0.30266327,-0.021641152,2
0.46019378,0.10359494,2
0.35217723,0.2565725,1
-0.22125731,-0.27908796,4
-0.33354965,0.13236338,256
0.4266676,-0.16574791,2
-0.2987462,-0.11036173,1
0.6425245,-0.1673265,1
-0.22624329,-0.15249011,64
0.25444108,0.12977967,2
-0.17540646,-0.2937218,2
0.041808836,-0.2543107,2
-0.23979531,-0.012932258,2
-0.17111742,-0.19182931,128
0.18014601,0.28732628,1
0.23246361,0.528367,1
-0.046094563,0.2222051,4
-0.057866625,0.19907343,2
0.013396666,-0.1051474,4
-0.07804052,0.5874228,2
-0.1473882,0.31982282,2
-0.22939718,0.19901119,12
0.6217084,-0.1573987,1
-0.08675202,0.34588528,1
-0.06132428,0.16453694,1
-0.109308265,0.25514027,8
0.2961022,0.20228341,1
0.5228672,0.044973478,1
-0.26134726,-0.25588223,1
-0.3355187,0.066136226,36
0.58548725,0.14953755,1
0.11381942,0.36898607,1
0.02594596,-0.08141597,2
0.074382946,0.117692284,8
0.22317374,0.052854512,2
-0.21812624,-0.16325118,128
-0.030152237,-0.057828467,1
-0.26945594,-0.123645514,2
-0.024412673,-0.18039733,1
-0.069913544,0.20801836,2
-0.111505724,-0.20916858,4
0.59449035,0.013176748,1
-0.059675597,-0.09117459,2
0.3685966,-0.07229553,2
-0.26846042,-0.006341542,16
0.32192335,0.17750835,4
-0.27447757,-0.0047615026,8
-0.29054448,0.051117186,2
-0.20653452,-0.33605033,8
-0.03889314,-0.07427322,2
-0.08834893,-0.15218538,8
0.4833449,0.10361162,1
0.6284537,0.08765632,1
-0.14894977,-0.078477375,2
-0.1688114,-0.15637542,1
0.0155641865,-0.24896291,4
-0.115775,0.13845009,32
-0.2925722,0.19359544,40
0.18903138,-0.2796431,2
0.6349736,0.12063443,1
-0.31046027,0.2266864,2
-0.18871124,0.3733437,2
-0.021249,-0.10709868,2
0.6314554,0.09982931,1
-0.17892408,-0.156828,16
-0.1698081,0.054077,12
-0.17575304,-0.2403921,2
0.021872506,0.22794753,1
-0.015935557,-0.14831725,8
0.41498724,-0.061561808,1
-0.29219604,0.084733546,4
-0.03361513,-0.22861883,4
-0.13475348,-0.25481918,4
0.026026376,0.06341959,4
-0.23724179,-0.25221202,128
-0.10314034,0.094149806,1
0.54674155,-0.27813712,2
-0.161274,0.046604816,1
0.0044954615,-0.1794367,1
0.36567852,-0.10033227,2
-0.22574206,0.19467475,1
-0.36828238,0.21672766,256
0.3921121,-0.02736214,2
-0.24270506,-0.29393348,2
-0.3167619,-0.3545583,4
-0.010580141,-0.12063738,4
0.43390876,0.04077826,1
-0.28967956,0.012763285,128
-0.1111473,0.37445146,2
0.5994242,0.1616396,1
-0.1332592,-0.20515904,4
0.12121982,0.010367411,1
0.6079789,-0.064584926,1
-0.19919719,-0.048430342,1
0.32798007,0.067387894,1
0.03129648,0.04315624,1
-0.32312903,-0.13768661,192
-0.26457548,0.10844816,512
0.44743302,-0.06732851,2
0.559922,-0.06972226,1
0.24723348,0.04617168,4
-0.06817306,-0.2227093,4
0.5649324,-0.018643534,2
-0.18891604,-0.120856255,8
-0.017953398,0.025248116,1
-0.11921535,-0.089905925,8
-0.09984804,-0.0082439305,2
0.47880864,0.14772357,1
-0.016051475,0.17807925,2
-0.33225596,0.05245471,1
-0.21566558,-0.22174467,256
-0.22001301,0.22545044,512
0.10165083,-0.021784572,1
0.559922,-0.06972226,1
-0.052522104,0.13004042,4
-0.11553952,-0.045974564,2
0.6079789,-0.064584926,1
0.08489039,0.017358134,1
0.44073227,-0.099772036,1
-0.17215404,0.2540589,1
-0.023630172,-0.07260134,4
0.13648921,-0.29470533,1
-0.33872494,-0.018876316,80
-0.12104073,-0.068787046,10
0.27550805,0.20354116,1
0.014344828,-0.13678356,1
0.26131114,0.029399328,4
-0.14724731,-0.14598797,2
0.43066576,0.063985795,1
-0.019427963,0.25405273,1
-0.34676394,-0.1830821,8
-0.12049713,0.28359407,1
0.3676867,-0.042370334,2
-0.20963554,-0.31666255,4
0.15798439,-0.0070947055,4
0.5250594,0.007469029,2
0.29625115,0.0907358,2
-0.14442027,-0.010332699,2
-0.3650128,-0.029862402,64
-0.2620089,0.25725958,32
-0.41508478,0.01973072,16
0.0087146405,-0.18416156,1
-0.27663147,-0.020353572,160
-0.17047276,-0.21623239,2
0.0043358738,-0.019389575,1
0.23922448,0.0027907784,1
0.08161938,-0.15382557,4
0.2904445,-0.22053008,4
-0.25256827,0.30162832,1
-0.34332743,0.2196099,256
-0.18294927,0.012411202,4
0.16054133,-0.091719955,1
-0.35409984,-0.15454943,96
-0.06306215,0.010651968,1
-0.33196574,0.27357,4
0.34656116,0.1930205,1
0.25436577,0.15073396,2
-0.3114026,0.15519693,256
-0.09527816,0.072319746,1
0.09614046,-0.030843785,2
-0.18458687,0.11985626,4
-0.123215705,0.059437174,1
-0.26529932,-0.011713707,192
-0.33436447,-0.09709231,2
0.0926384,0.3255735,2
-0.061791986,-0.20014341,2
0.5128676,-0.078630805,1
-0.08326183,-0.24624728,2
0.36753178,0.07650931,1
-0.32304278,-0.2441972,64
-0.04291023,-0.21112458,1
-0.20020044,0.048337366,2
0.08518408,-0.23312123,1
-0.02088362,-0.24916391,1
-0.22567706,0.053092845,1
-0.21002485,-0.3600853,2
-0.030485567,-0.35532692,4
0.28593323,0.035788976,2
-0.19945107,-0.15016624,4
0.09520141,-0.3528959,2
0.11693131,-0.08909688,2
-0.12204874,0.07360397,4
0.6425245,-0.1673265,1
-0.07089139,-0.278003,4
-0.14071283,0.06786524,4
-0.2062794,-0.060822695,512
-0.2592467,-0.22550447,2
-0.32303593,0.08893508,1
0.5228672,0.044973478,1
-0.2511829,0.087146595,10
-0.26330093,0.27296036,8
-0.1236961,0.045313157,8
0.53714895,-0.05045126,2
-0.1141665,-0.10288756,64
-0.19029626,-0.21586478,1
0.14762491,0.18903248,10
-0.13626339,0.12745558,4
-0.057133853,-0.23846678,2
0.39114216,-0.14856224,1
-0.39273712,-0.06621082,1
-0.012135411,-0.09134981,2
0.5608556,-0.0488893,1
-0.20458376,-0.25077674,1
0.41503927,-0.1595109,8
0.33354473,-0.0259918,1
-0.17762144,0.15838665,128
0.2187164,0.3180288,2
-0.30248147,-0.042797174,487
0.4650078,-0.0073084873,1
0.22501688,0.0014957323,1
-0.26105368,-0.16558293,256
-0.28337196,-0.14206566,192
0.3939486,-0.23002556,2
-0.21957345,0.16721667,2
-0.32347828,0.06703739,36
0.44506574,0.0020381312,1
0.6349736,0.12063443,1
0.4528935,0.06011634,1
0.35629734,-0.0571271,1
0.065712355,0.32856673,2
-0.32406995,-0.1588144,2
-0.14967827,-0.26740345,4
-0.31151712,-0.14100558,4
-0.28850093,0.25593278,384
-0.27091208,-0.14544164,2
-0.18598129,0.4342627,16
-0.3203866,-0.2588744,64
-0.021402005,0.15613541,2
0.27803895,0.04631391,1
-0.24490117,-0.23608151,256
0.12923849,-0.020532139,1
-0.08873596,-0.15041977,4
0.104825035,0.31102565,2
0.025118262,0.048533775,48
-0.18829468,-0.24783996,8
0.5228672,0.044973478,1
0.5817904,0.095192574,1
-0.3502132,-0.16439824,2
0.14083213,-0.11931226,8
0.011402496,-0.041440826,1
0.3811062,0.31506673,1
-0.18881364,-0.107641794,8
-0.28230914,-0.17430814,512
-0.3475128,0.11313182,882
0.42669144,0.010769545,1
-0.37052348,0.22391081,4
-0.20120919,-0.29522228,256
-0.14559095,0.020951625,16
0.10504218,-0.13987285,1
0.009236717,-0.071517974,2
-0.30584267,-0.020623181,4
0.117109425,-0.28326795,2
0.33461216,0.05621105,2
-0.11035014,0.46298766,2
-0.29667425,0.1926228,32
-0.13531771,-0.014201219,1
-0.2865096,0.22102067,2
0.04728728,-0.10912191,2
-0.34847814,-0.058161512,64
-0.29662383,0.20943578,96
0.6398166,-0.17513904,1
-0.078788765,0.10262824,80
-0.31811368,-0.011871659,1
-0.2167543,0.056983653,256
-0.27853414,0.36702722,32
0.05509898,0.39368904,1
-0.16517255,0.021227943,1
0.27094635,0.03632481,1
-0.10158784,0.36535478,2
-0.29159617,-0.04231712,4
-0.2624867,-0.036264986,96
-0.3588179,0.050643183,8
0.0607404,-0.09395533,8
0.13850738,-0.28448382,8
-0.28695732,0.11063104,1
0.37240326,0.029285325,2
0.4793023,-0.11373414,2
0.6349736,0.12063443,1
-0.38717723,0.22929306,512
-0.32390267,0.1638979,4
-0.23236221,0.060028184,2
0.22652003,-0.0138201015,4
-0.34995663,-0.014704337,1
-0.1948902,0.04243641,2
0.24032933,-0.07810317,1
-0.21207918,0.045708053,4
0.18661864,-0.14101623,1
-0.14799584,0.23010106,1
0.55179554,-0.049409818,1
0.599265,-0.10719664,1
-0.25154215,0.24005242,256
0.26909962,-0.12773654,1
0.012418998,0.014483097,2
-0.056079194,0.38304454,2
-0.17896314,-0.35262114,4
0.3811062,0.31506673,1
-0.22983289,-0.10778981,631
0.10631847,0.19834699,2
0.10249985,-0.096567504,64
-0.2694082,0.040763818,2
-0.2595457,0.0929608,2
0.35026637,0.10319444,1
-0.20259452,0.26231408,32
-0.25938046,0.20205049,2
0.5608556,-0.0488893,1
-0.09561649,-0.24477312,1
-0.20941485,0.0350532,8
0.3263793,-0.07758258,1
-0.28889436,-0.10576215,60
-0.336473,-0.03963429,8
0.35730463,-0.16804099,1
-0.24199174,0.10601986,2
-0.1663418,-0.3284534,2
-0.17873396,0.27819574,2
0.07715054,-0.16579606,4
0.44743302,-0.06732851,2
-0.05058683,-0.16224393,2
-0.35526398,-0.11706472,256
0.12317253,-0.16958568,1
-0.2787958,0.2757502,96
-0.28623605,-0.24890448,128
0.3593454,0.07747977,1
0.33367255,-0.040707074,2
0.36092994,0.39701006,2
-0.32541186,0.10632637,8
-0.34940076,0.10879231,128
0.3828325,-0.068667166,2
0.4298392,0.08521764,2
-0.26686728,0.13160458,1
0.20779067,0.067903176,1
0.19542405,0.0031791436,2
-0.032533012,-0.3092721,4
0.09835889,0.3447613,1
-0.046809115,0.26061913,2
-0.35660234,-0.17866778,2
-0.07333685,-0.26183936,16
-0.31802776,0.10306026,1
0.48264724,0.14734484,1
-0.19600104,0.10320444,8
-0.1058614,0.24887657,1
-0.2839366,0.14545602,896
-0.26195687,0.10328493,8
-0.052613195,-0.06635716,1
-0.342042,-0.00021658483,3
0.1837056,-0.22019315,1
-0.2265933,-0.08079908,1
0.59449035,0.013176748,1
0.04157708,0.19793044,1
-0.16894789,-0.0943249,1
-0.14375989,-0.20147625,1
-0.43075272,-0.060672656,8
0.5998534,0.032150745,1
0.35211602,0.041493636,1
-0.018936032,-0.17645517,12
-0.17096372,0.28012335,4
-0.35342738,0.012150794,24
-0.049248844,-0.046473123,2
-0.23284256,-0.05425538,96
0.081428654,0.07167117,1
-0.3817101,0.23739855,24
-0.3130134,0.2147661,1
0.53587574,-0.13135111,1
-0.12565288,-0.16278104,2
-0.15277672,-0.2545685,16
-0.27670944,0.0435178,12
0.08402634,-0.1453398,2
-0.27765286,0.033963237,1
-0.13130316,-0.144349,1
-0.3692938,-0.14602686,4
-0.22303934,0.21848997,32
-0.0019952357,-0.2650571,1
0.40772942,-0.013175236,1
0.2437417,-0.048823256,2
-0.113155365,-0.14355491,2
0.3642905,0.0108482195,1
-0.19943956,0.2170685,256
-0.260093,0.028499218,2
-0.16113038,-0.1603626,1
-0.26263878,0.096285544,1
-0.08682771,-0.19583318,6
0.29515368,-0.023739278,1
0.6463691,-0.14153914,1
-0.28100744,0.12800978,2
-0.26724643,-0.21447173,1
0.18491645,0.09652223,1
0.22540747,-0.1247695,4
-0.32212463,0.0646031,384
-0.27250186,0.21993247,1
-0.3198356,0.06398366,384
0.222081,0.38636845,2
-0.36104202,0.2067611,2
-0.15957858,-0.16025454,2
0.1380023,-0.14996704,64
0.01825784,-0.090232596,2
-0.0398319,0.22536662,1
0.25974587,-0.02039904,1
-0.26558676,0.1491553,8
-0.4039053,0.07832927,4
0.05146506,0.15967496,1
